index,genre,popularity,duration_ms,acousticness,positiveness,danceability,loudness,energy,liveness,speechiness,instrumentalness,tempo,region
2360,8,46,240184,0.711022112348903,0.5688096120082591,0.7617686765010026,-10.71489555223878,0.3619699895301165,0.1196439806633244,0.1423768855347012,0.1717492051239108,97-120,region_E
2361,8,19,189466,0.5564576085931409,0.7144638404202686,0.6679781564496873,-7.586920397890912,0.4683412796152637,0.2040182760990815,0.1641031047026196,0.1347283221303986,121-152,region_E
2362,7,28,238227,0.2374984421199758,0.3065181811027169,0.68260878327636,-10.85645179375499,0.545615474025016,0.2122991986093603,0.1833216507650962,0.1765916486693795,97-120,region_H
2363,10,29,178998,0.139000162268685,0.8594082984459971,0.5936464588195325,-7.551570929602613,0.7885593291192675,0.1133912146996312,0.1812048963210112,0.1884261115585554,121-152,region_B
2364,8,51,274250,0.6505467075702761,0.190513736858899,0.3431960365405744,-8.22012182267019,0.4649144869652103,0.1828723603382822,0.2217557043130728,0.1814907073301531,121-152,region_E
2365,3,44,235149,0.2118800811832968,0.3506568723056996,0.4909601447759638,-6.801771899141114,0.7597970762104944,0.250346851702462,0.4228278041389967,0.1986702750199747,77-96,region_I
2366,10,31,235029,0.1328990675749891,0.4875883755549769,0.4273008038345379,-4.833120871366708,0.8544653518612665,0.3673767982460585,0.1318618652211288,0.4116930118639713,97-120,region_R
2367,2,48,114066,0.9334629197127092,0.4359711262682233,0.4186048114177124,-14.920311432049742,0.2548180602162311,0.1229012147341474,0.2617034006629448,0.1918681127348576,97-120,region_H
2368,8,32,235894,0.1377699508242607,0.4363914194503541,0.6916213135407199,-3.290669177998668,0.8512412274727457,0.2279331944293295,0.1489334230523459,0.2455731178006831,121-152,region_E
2369,10,47,269854,0.843085731099267,0.3434922417477205,0.524265070798615,-14.018810764583442,0.2096541514102789,0.1612301043609764,0.1459084534871146,0.1631230280559652,97-120,region_O
2370,10,26,145456,0.1064615096510082,0.4702922139285432,0.4457583136893867,-6.599889363130052,0.8432989419232195,0.1508042965095836,0.2421514827178698,0.201923742967309,97-120,region_I
2371,8,36,185549,0.8403123560940896,0.7111093472247269,0.631540339808569,-11.642586057741571,0.2765810345927351,0.19216758122597,0.2089608434683145,0.1339632569147527,121-152,region_K
2372,8,58,273470,0.1997525001141312,0.4389466514947352,0.4701228616499601,-5.436823571948433,0.6221947883945044,0.1602209422358137,0.2014810995432719,0.1644538652227143,153-176,region_I
2373,8,54,225384,0.475097901446146,0.4584740192649871,0.5529504546134072,-9.35378682437735,0.578107914618356,0.2627939010534776,0.2349782466753506,0.1633617305094868,121-152,region_I
2374,8,26,173812,0.6856946443408443,0.0672657390895062,0.2743225412869114,-22.879921044612363,0.0981940883991371,0.1877615314070896,0.1435467110120951,0.1357699538006128,153-176,region_H
2375,10,34,328643,0.8650102805864152,0.0830109290471754,0.3629917698541626,-8.895222487280375,0.374599763419862,0.2430451602670783,0.2205652964397204,0.8016938876679697,121-152,region_P
2376,7,47,240669,0.6851369259545004,0.728779035449292,0.634374281478635,-9.37850732908112,0.5210393808254987,0.3380512541751606,0.2745923980533602,0.1609715971896375,121-152,region_B
2377,7,53,173653,0.748193821862068,0.6990589266085593,0.3887975673124113,-2.3613057589550874,0.5326343507627259,0.5638692146510095,0.1910443267983482,0.1817697921220032,121-152,region_I
2378,1,42,304507,0.5421570874798689,0.3115900232775306,0.6991438163541538,-10.217729158724154,0.4663218057602664,0.2617255291192126,0.3294706913527585,0.2198035620419527,97-120,region_E
2379,7,29,217761,0.2353065153175124,0.8864179025540564,0.7259810627742131,-3.7005196782830607,0.7629228316234264,0.2341827342469802,0.3221245449950408,0.1491514129607518,121-152,unknown
2380,1,20,229334,0.2036560525258591,0.7289553403669299,0.6898697862266558,-4.799045526857728,0.6600639339408169,0.1686473362321723,0.2374411147045668,0.1915025985346351,121-152,region_I
2381,3,43,323414,0.2419925758941924,0.5935321950944178,0.7184846949189725,-9.055441132669555,0.6048065039428118,0.1954129846768744,0.7032177275853073,0.1547420478302556,153-176,region_L
2382,5,40,383641,0.2359661193737555,0.5339452177143305,0.6299912537153086,-14.853935185850633,0.5022293893709977,0.7728850875829517,0.1567320750843655,0.1576780824112441,121-152,region_L
2383,9,77,245029,0.6204195007366115,0.3449197151101788,0.6754408443406228,-5.77530130829584,0.5251312824545488,0.2677558898851075,0.1214302673481102,0.1928328855383252,121-152,region_T
2384,10,57,276669,0.2469735587888009,0.3204404102303345,0.7752907694731102,-6.745545286238481,0.5089903001869558,0.2433872291104082,0.2908425107139357,0.1285806777612374,121-152,region_E
2385,7,49,248039,0.7375805831464678,0.3474288846810012,0.4889941540309836,-7.513925563003462,0.2999546073979909,0.0778443071214237,0.2995252509170462,0.20682293399652,153-176,region_B
2386,8,43,164333,0.1997663135587461,0.1478713536908183,0.3431986506889651,-11.649895824135498,0.4524850861284747,0.2104205767923821,0.2053415604530802,0.2942829998902923,121-152,region_B
2387,3,55,242051,0.4015244001614261,0.3888538633171882,0.686472694718085,-4.341696373361565,0.7335937261991585,0.1238184189569834,0.3355109209944898,0.1821850532682964,97-120,region_F
2388,0,13,195066,0.1795879544793778,0.6125189921475706,0.7909893553193101,-7.71734071389205,0.8400176545505089,0.2089394934395481,0.2216687796694759,0.2096722741102731,97-120,region_B
2389,4,39,245428,0.6459650930181697,0.7069812440576696,0.6806595081864014,-8.830065033198274,0.5358721908987654,0.3075689848027481,0.20279018912538,0.1186393575300962,121-152,region_S
2390,10,23,120692,0.0965673744643622,0.864429183832397,0.681120935869583,-4.020097252627966,0.8454904169533006,0.1061863814779525,0.1840692226361279,0.135467427122271,97-120,region_I
2391,1,26,299974,0.1303083065723766,0.5260571890444095,0.441935734926783,-5.663109242094823,0.5019670096063741,0.4786413252595637,0.1671411749016834,0.3658255102655968,77-96,region_F
2392,3,52,258403,0.2242680830229976,0.5945379429719307,0.6870289748143722,-10.14570677737248,0.5855259765312213,0.3806483301814338,0.1566027161078298,0.156686647483712,77-96,region_I
2393,7,62,265247,0.0874195522615966,0.584945312060216,0.5123374951124798,-4.020186165495246,0.8457532525203423,0.4670967470308878,0.2365318126268543,0.182853972262085,121-152,region_I
2394,9,75,271831,0.1622910276508644,0.8514592464317623,0.740808145588393,-1.48463331035986,0.8058817767211087,0.8262322687328215,0.243906215706106,0.1778961547710335,193-208,region_P
2395,8,54,208164,0.1130418873522949,0.2763835287024173,0.3169508905070809,-6.586501737807649,0.7585736544647582,0.1738785307108568,0.1988152270072675,0.2085913516161623,121-152,region_B
2396,10,42,376040,0.1063316115813729,0.3260979073149389,0.4761750834679437,-7.491475117596432,0.7219534817640292,0.1353498962679729,0.119122117750801,0.1290234196972448,77-96,region_C
2397,10,51,240585,0.1382290329683495,0.7327876834666347,0.6771212973518618,-6.320840510988739,0.5555744892806443,0.1903297750221046,0.0932030394522921,0.2191896998506777,121-152,region_C
2398,8,41,208758,0.2885677110338417,0.7202933241252244,0.5803495549611718,-7.896475901490223,0.612447985836641,0.2882982619779821,0.3193488448874088,0.1721951792055608,77-96,region_B
2399,8,53,312334,0.0811611443871643,0.3697788085427341,0.1262617515776402,-7.4942702240619505,0.5653640183913057,0.1505506471778993,0.1030925297071237,0.1957408062497593,153-176,region_P
2400,10,43,214721,0.380502836318176,0.3737733280753932,0.4514245415813926,-3.964452714943144,0.5154113785302251,0.1699581695076478,0.0828156098023791,0.1542543324904495,77-96,region_F
2401,10,34,235748,0.1681222651685151,0.5584775950324129,0.484231710773968,-4.049194467090017,0.8452528755413677,0.1985957197539496,0.1481672861929976,0.1775778584659625,153-176,region_N
2402,8,46,296066,0.8279240318339095,0.123078959335635,0.4833789789903578,-10.76519299831796,0.2581482091318643,0.1170371327732655,0.2100673106016429,0.1955453326536879,97-120,region_S
2403,5,43,122586,0.2556743630674908,0.7861634977602994,0.6053169981186791,-9.55661279248617,0.6091979764024177,0.1816379373715381,0.1789239302143516,0.2382788253621081,97-120,region_O
2404,8,34,164002,0.7516168423292023,0.3827687601642345,0.4183058741318018,-10.117665074308274,0.2484197409163998,0.1036278735984138,0.1623589691758201,0.1616788947410146,97-120,region_K
2405,10,24,215133,0.1177672623735592,0.2339690184229347,0.5151309693619741,-8.59069539188627,0.5733783523060471,0.3661613775752491,0.1105266272684259,0.0991252519368069,77-96,region_R
2406,10,18,112483,0.1431416745743045,0.2413977091365342,0.479731187210979,-4.987771395644282,0.8185638469810977,0.4017062718379475,0.3516380778131725,0.1070661748510617,97-120,unknown
2407,10,18,258999,0.1656940589719726,0.2797182207368496,0.198025991389674,-6.859569622079043,0.7859381716977466,0.1937810177076349,0.2559929675332227,0.2238426224735279,177-192,region_E
2408,10,49,224918,0.1314184876466368,0.2712847254176151,0.5217723513256886,-1.590741134127379,0.8264110733871197,0.31216047643076,0.3007746361773465,0.1423956396114346,153-176,region_P
2409,8,26,183375,0.5066441889882917,0.735569187707566,0.5339112978176432,-12.169315247188049,0.4265870365823241,0.0800236048312279,0.3170036704921041,0.1450408867170393,153-176,region_E
2410,10,13,284654,0.0840977187542051,0.1721361298729775,0.2396279056272648,-7.363822105460033,0.8288646046755349,0.1207393624050535,0.1771209017495303,0.8673933270382291,77-96,unknown
2411,1,51,202709,0.4767074698654461,0.2438163821722051,0.5696280588453754,-5.61696692841635,0.4708135801190938,0.539640358079962,0.1633607909447449,0.1659355686255398,97-120,region_I
2412,10,34,229480,0.131002200728994,0.2743408102089669,0.2325538713237227,-6.456696409527909,0.8044573224381995,0.4325367877023475,0.2417110060246502,0.1471218967821422,97-120,region_E
2413,10,36,290002,0.1170782070532835,0.3317795693291494,0.332451653199795,-5.2393992375997165,0.7798350794195394,0.2812483719815214,0.1768941762769543,0.1614703848367178,153-176,region_T
2414,8,48,189575,0.741984164578775,0.4123634971647781,0.5069597807870916,-11.44781102349758,0.2762011551079162,0.1662406025925223,0.217849497103611,0.2003809685373829,97-120,region_E
2415,8,51,122360,0.5318583202532057,0.4954430442942918,0.6556065285655789,-11.010118993409696,0.4988403477583942,0.168430719443844,0.1419677556334965,0.198068134041667,97-120,region_E
2416,10,40,239961,0.1852762124264019,0.3958941049905468,0.5593993605044167,-4.684862253776733,0.7752967366739313,0.4298658625356025,0.164021261559419,0.1775367702068455,121-152,region_I
2417,10,28,114231,0.1481547613485391,0.5345777326588308,0.4262055403042634,-4.528810789694014,0.9238873335388812,0.1697096366152479,0.2384886036390616,0.1443413516379662,97-120,region_D
2418,7,34,362665,0.7596776486676192,0.2989495107598104,0.4941087440163786,-13.6318555574591,0.2681213774391196,0.1358749817465225,0.1264372086829069,0.1798848270191649,121-152,region_N
2419,2,31,397733,0.1049183655256811,0.2835681621467668,0.3877924270954198,-8.971855162091138,0.6162894769228416,0.143133601691301,0.2100452812645162,0.1791902240914435,121-152,region_G
2420,10,60,226752,0.1717832408767501,0.4169231882885006,0.4506026458401579,-1.1139173469982335,0.7437404609709707,0.1694221219854794,0.1710499182065925,0.1611106751830404,77-96,region_K
2421,3,46,213797,0.677720215340525,0.5603262515051728,0.365737991039734,-7.347738966123376,0.5761535731134525,0.1719094168237661,0.140605361717906,0.1786418889840293,77-96,region_L
2422,10,47,220110,0.1556281856630952,0.692196573206317,0.5852588859824385,-5.862721916041467,0.5796594735343132,0.3299065867816455,0.2352305812476022,0.1172414155134984,97-120,region_C
2423,5,48,233268,0.295820088015826,0.8042966953304357,0.7947423718080986,-10.581824161779643,0.6293961611001666,0.1224316679724335,0.2492537664440667,0.5222649643830486,97-120,region_P
2424,7,22,242762,0.2192027781205339,0.7976763178716902,0.7198606571044441,-9.658759221039276,0.4998393489265577,0.1167933321614162,0.2147392299046384,0.1551054996619968,153-176,region_N
2425,3,37,98429,0.7519209663314722,0.3304499003362338,0.3688373689998151,-10.883745650946816,0.1629306876651062,0.2761562172794251,0.1231548353410842,0.0977426362686297,77-96,region_E
2426,10,41,279215,0.0414186823631632,0.1757302606358824,0.4104655776209849,-8.569960469592006,0.7578741853068555,0.2504754461936648,0.1650926264956817,0.1400968538279389,77-96,region_P
2427,8,9,208758,0.2052910390660873,0.5627555380028646,0.5710470618014233,-5.497771896834746,0.5182779573887812,0.1045431193602832,0.1507182358719518,0.188442291272927,153-176,region_E
2428,8,19,241531,0.1664372042855933,0.4040243439235639,0.5354085204078388,-6.702213256538168,0.4790050313683923,0.1231986973735923,0.1910116297752748,0.1522332634983782,121-152,region_K
2429,10,44,319838,0.3451790730969568,0.1985663959787919,0.3222303412386459,-3.5527386228612574,0.5503732406445606,0.1700728231481443,0.1443754178644309,0.1594469340662992,77-96,unknown
2430,1,34,280002,0.048695357602113,0.5800142877607224,0.6268719044082529,-7.939711632562404,0.7340345780131766,0.5471656336090674,0.2461481473793133,0.2671456870619261,97-120,region_P
2431,10,40,266774,0.3444253486121129,0.228095565780706,0.3486919389658516,-7.456317467693722,0.5163448980676179,0.2025001995205843,0.2043361275276304,0.2130087359002142,121-152,region_F
2432,3,42,362363,0.1638503524233445,0.5233566710208732,0.4200737794174741,-3.375891578482494,0.771495841946319,0.4126018207829506,0.4901975560649617,0.1763418972205668,77-96,region_L
2433,2,50,252549,0.2196883152954874,0.8289013048963513,0.6223528117982473,-6.799371714682284,0.6455191139084286,0.2002622324572615,0.104205856418152,0.1159803954629835,97-120,region_F
2434,3,30,207656,0.2494556024070738,0.7947624912282955,0.8113393383257674,-1.2649791557400691,0.6952186094841262,0.1623188583481163,0.2629665082587883,0.2023394148032387,97-120,region_E
2435,10,27,181094,0.1452673642579136,0.2775222976328598,0.4924444468640265,-3.798442765521208,0.918801875285332,0.3562394681719056,0.2681459268813105,0.5920569239540631,121-152,region_E
2436,10,30,209687,0.0984572591810359,0.386215226595487,0.3487853283537683,-4.501861049598176,0.871060869322547,0.1499976837827542,0.2275690015383188,0.4792761285918326,153-176,region_R
2437,8,44,290563,0.6110682828457097,0.5059910842992213,0.6275022817696883,-8.880532766482924,0.4949185030140046,0.1777922026058067,0.1854166495688784,0.2129234926764438,77-96,region_Q
2438,10,33,232604,0.1640922964883858,0.2669863293885913,0.3574566677723013,-4.106558284937734,0.8442717193084182,0.0663034103004034,0.2611088351042046,0.4881538621348,153-176,region_L
2439,10,53,267410,0.3446689471193542,0.4238918449748314,0.7028224217653445,-5.656891237746603,0.4745687739898284,0.2245986236890018,0.1426906000548592,0.1742231039024469,77-96,region_E
2440,3,23,197399,0.2050382095825186,0.8243402575343992,0.7750318313813565,-9.19907682677686,0.6808323898844325,0.2022784516938554,0.1625909361865826,0.0966720370914611,121-152,region_D
2441,3,61,230070,0.4456836400762944,0.7379693247289075,0.5782592979719412,-0.9188397282983498,0.7037414405464228,0.2653651358519477,0.3167792470185266,0.1915564867936807,77-96,region_L
2442,7,54,214162,0.2253235319487119,0.6295070028769807,0.6524091747834004,-1.9875342978915231,0.8277628158686027,0.1945448625556601,0.2416385879535456,0.0941751642477545,121-152,region_O
2443,10,27,95008,0.1690867681058891,0.1089509130010766,0.3331063321522806,-2.4567583100274426,0.8905038371053255,0.5419871134765467,0.2193616445894696,0.1051597183274218,121-152,region_D
2444,7,48,210234,0.9216358521908276,0.5373217905719756,0.7728242884203688,-16.516082323061873,0.1116362553246922,0.1891035066866144,0.1506256102328268,0.1794019284695412,121-152,region_F
2445,10,29,104118,0.2292351805767595,0.5971226950078393,0.3833146754453388,-9.01169990401948,0.7553139764267203,0.1988155552261208,0.2469303661194473,0.1900985913588624,153-176,region_B
2446,10,39,296669,0.2738799387508453,0.0897832095541372,0.339540145836329,-8.428306916839983,0.5709347203445808,0.2923060430431816,0.1152616914704799,0.135719227260069,97-120,region_P
2447,10,29,274372,0.1184612545982732,0.5463434930320012,0.2880362270253573,-2.248597098855417,0.853065485052743,0.1626090703860915,0.2049688851790061,0.195428336367426,97-120,region_E
2448,8,54,163375,0.5949667009793962,0.6776020586240932,0.7855224144801618,-4.782353251010294,0.5689784932959464,0.1936227636189043,0.22312074171443,0.1184522583582107,77-96,region_I
2449,10,37,393467,0.1692944098849599,0.1743837008594639,0.2173621491314201,-13.69949568114479,0.5209110980922312,0.1680196205519241,0.1572335826325667,0.194661066397675,153-176,region_T
2450,8,39,249585,0.4325233320712792,0.6490510104648004,0.634640202920216,-7.926908699472287,0.8232928082292816,0.1452558214361809,0.1731338769627982,0.2088514736794411,97-120,region_I
2451,10,35,212865,0.2064076437413627,0.6151085273391801,0.554466337085507,-4.634157304848003,0.6345992344817762,0.1739168126987329,0.1850190004611713,0.2029195816877042,153-176,region_P
2452,8,49,282162,0.3719119748987464,0.3457183996120255,0.3051829984550276,-10.381559953774204,0.4966518366917652,0.1818276606172762,0.2023184561024743,0.158543435074642,77-96,region_E
2453,10,22,62441,0.1671748251042384,0.4008773048985883,0.2959693381476756,-3.361191059936119,0.8203750177503021,0.1853213843814326,0.4346950599483845,0.1344252100924197,121-152,region_P
2454,8,33,220149,0.3742415388808806,0.5509224700997536,0.7252695911021629,-11.309229947274938,0.6037401676192805,0.2183094623822782,0.132321487109947,0.1913247755919363,121-152,region_B
2455,3,30,216815,0.1548331751574346,0.6661129154199762,0.6744978041224649,-4.716367030627382,0.9046612664238916,0.4820423104718632,0.2134128956342691,0.1865953520580824,97-120,region_E
2456,10,26,357091,0.11311098602959,0.3723455128870319,0.4560464896136453,-3.142464995049162,0.882259690547799,0.2954705373518478,0.2078820749265459,0.1861804117967274,97-120,region_P
2457,8,56,254465,0.1848224715804093,0.1858427073501481,0.4913530040576911,-10.06490417089408,0.4580555547944077,0.2179651890782144,0.1891627245569026,0.190051565341215,153-176,region_E
2458,8,47,264508,0.1325893172161141,0.3826585279239086,0.6747779479380089,-8.782260758643009,0.5643841136414747,0.2797117664725931,0.1621619719565712,0.3676794145004803,97-120,region_E
2459,8,43,243261,0.1635005983701534,0.3380286135746662,0.6197241203457716,-4.477311448718497,0.6205699728529501,0.2545688600007275,0.1693793269511566,0.1852678467375688,97-120,region_K
2460,8,30,229374,0.0996873048202678,0.8555119913617257,0.6358721272866593,-7.026092720135466,0.7872792420883875,0.1456525106353177,0.1796283553035124,0.1206350738403613,121-152,region_E
2461,10,16,314786,0.1830803503183511,0.1479610072153294,0.4886741295862792,-1.1388120478867831,0.8526171659478806,0.2873842531637601,0.1956930066794105,0.1351120418498582,121-152,region_I
2462,10,23,287510,0.4352636504715192,0.3295836043349051,0.5676675282408956,-7.675772017147865,0.5343925268583775,0.1599006263163598,0.1083449769304163,0.1169884008829237,97-120,region_I
2463,8,27,213112,0.460988022146029,0.1968341115087685,0.402348435465341,-8.73001163013971,0.6426327435533373,0.1135594717807083,0.137345697216294,0.2149957266140658,121-152,region_E
2464,10,27,406534,0.090133201422989,0.3159589305115173,0.3652976795559588,-7.741564107475239,0.8573099798404481,0.337131608679761,0.2147097626909101,0.224656107235476,97-120,unknown
2465,10,27,236132,0.0523973451939276,0.5569157599270008,0.4234979022844782,-6.236489437418655,0.8095857081481788,0.4011301368099246,0.1586306694526324,0.6796239668186691,77-96,unknown
2466,8,65,62984,0.3567613498716069,0.5484386681220895,0.3668945204847768,-11.67024609276558,0.613437432453398,0.4503907193091445,0.1467468291880958,0.5945047144584708,121-152,region_I
2467,10,40,387452,0.1215643417009544,0.2625264589102919,0.2961820147484759,-8.11102671175006,0.7816898272075383,0.2007265705344885,0.2044527907803043,0.1040220305260807,121-152,region_C
2468,10,27,167468,0.6844352355172684,0.5689899786474898,0.5226829662145455,-5.002203153252733,0.7368278975867413,0.7330349344970891,0.2809172034865405,0.1571284397324204,121-152,region_B
2469,8,54,237962,0.1422414079946403,0.7414901483017804,0.6544687701306598,-4.057945569209814,0.6367723644503939,0.1573708121107647,0.1351392118253531,0.1759037053833332,121-152,region_G
2470,8,38,201132,0.2235054370103653,0.7619484647445048,0.7882137661572145,-12.266367984243724,0.4054063458038026,0.1839963756090898,0.1274587206487481,0.1927325321951808,97-120,region_E
2471,0,66,225531,0.5391834625152162,0.5581192818150758,0.6708003472831411,-10.29156457719691,0.4754480355685343,0.1758767289728376,0.1819830597178037,0.1235156828314893,97-120,region_J
2472,8,41,261677,0.1479141539748477,0.5974551782164814,0.7054973050566237,-8.09209789168965,0.6526973442939611,0.0796796823196621,0.1634651476910372,0.1811473024477401,77-96,region_I
2473,10,4,622854,0.1575044843210281,0.166188562569415,0.3444596993201536,-10.901649968484088,0.6256467642683343,0.1619442211159192,0.1471207371590786,0.1823391820272025,121-152,region_B
2474,5,46,345664,0.5343022776398623,0.6397477833126296,0.5486356783937784,-7.519028643134321,0.4986768167569692,0.1969125176889489,0.1307731660007038,0.1758461896944862,97-120,region_T
2475,10,51,162735,0.2674383304523013,0.648007177659674,0.5315247410658137,-6.80702678757924,0.5606057679631091,0.223756264603182,0.1156585476925231,0.1684579230369234,121-152,region_C
2476,2,33,233039,0.2104905485823788,0.8792314446127395,0.6410426690846935,-8.670382717919544,0.7314946085059355,0.2924332101066741,0.135425615174995,0.1609957952608037,121-152,region_F
2477,2,39,207825,0.2483542285830833,0.8190695898763667,0.6913371671370511,-6.084180189377028,0.7722633414268557,0.1746377635249263,0.2293401320720659,0.1608890113216316,97-120,unknown
2478,10,27,316300,0.1549849395462043,0.1698441348919337,0.4070309260023569,-2.625077322127209,0.8607115336012761,0.4129730010268507,0.2668506012748203,0.1323107358165826,153-176,region_I
2479,8,42,233442,0.7917649578825084,0.565663756596087,0.5536722458900379,-13.31832789505154,0.4195715153617232,0.168464220856298,0.1683485285739234,0.1308696545575713,77-96,region_B
2480,4,50,170723,0.8632127784907813,0.2460312119264587,0.526174564127037,-16.075618619842942,0.20428567196568,0.1882230155047777,0.2318111428787995,0.1540922147963256,121-152,region_P
2481,10,18,103358,0.1826812746175041,0.692819234192459,0.4844332924308523,-13.563871267291358,0.6683644639741715,0.0852907359743171,0.199283836530868,0.6710772078608208,177-192,region_I
2482,5,44,156829,0.3991956381423273,0.7818653890073234,0.7129340377593676,-6.045557969746129,0.7816040191385264,0.2243029397707567,0.131325897640234,0.1411948355461341,97-120,region_P
2483,3,46,304174,0.3515443067311942,0.6979472997962813,0.7975244126585894,-10.91303742349248,0.5950182306370492,0.1120686424529501,0.4098638318102652,0.1308839822557106,77-96,region_I
2484,7,37,288879,0.5364454623299966,0.1718249500629848,0.2546293673174623,-7.723461366205931,0.3992424714796767,0.1775317860127797,0.1566579727780571,0.1269183790113109,97-120,region_N
2485,7,37,327132,0.2190178550807733,0.4862331708155248,0.5864424896703001,-10.272793409877009,0.5194445637066645,0.2044004583748969,0.0966424710050615,0.160356405321799,97-120,region_I
2486,10,29,271077,0.0976851192164438,0.1500205886619764,0.3774778884990628,-3.3456857384610768,0.6830247599803468,0.2436285009295195,0.1556738418198678,0.1676546060758263,121-152,region_E
2487,8,41,359974,0.27876553061681,0.297883149525506,0.5549601191757727,-11.015236735217249,0.545481243269805,0.2560676532533268,0.1377626164998777,0.1328815255543262,121-152,region_E
2488,8,67,171560,0.4041615651404765,0.2749703332414878,0.5437163880070427,-5.413672846340715,0.5710562343262338,0.2915853698242592,0.142499971220873,0.1265494982309781,121-152,region_E
2489,10,16,191372,0.2072047809317372,0.2871127745484735,0.5843392219267487,-6.159288678146374,0.7186413374478345,0.3431916737832508,0.1867594985268072,0.1943815704787273,121-152,region_E
2490,10,21,513787,0.0996956308140227,0.2079358718346301,0.4634276330620806,-6.194557521833826,0.8633427486025416,0.0900639376096526,0.218033316358272,0.1632880952467276,121-152,region_B
2491,10,10,255373,0.1166263037055437,0.4508128111827387,0.3328360426277802,-7.566779487016318,0.8496058325406197,0.3325659541790455,0.2198962588789801,0.2576151386793192,77-96,unknown
2492,10,37,174718,0.765167955595191,0.7399548220728025,0.841360363264237,-16.670659955717504,0.3772682804415563,0.21658337504123,0.200024262477826,0.159716151468701,97-120,region_I
2493,4,52,218732,0.7393244367239804,0.1364090667477708,0.3037423617487401,-14.383368243523744,0.2614141573913464,0.1854666579429028,0.1450383700810133,0.1516386586711715,97-120,region_P
2494,3,56,191268,0.192460164273067,0.8379243207415458,0.8358302787538423,-8.804071252157225,0.5664980785317598,0.5548536293324711,0.464512586834227,0.0852914985738751,97-120,region_L
2495,7,36,248934,0.1005053327829344,0.7154484284842384,0.5882963270425867,-15.259913776435369,0.4156462450972807,0.1046145732568746,0.2157488239281206,0.1623219559793927,97-120,unknown
2496,10,41,222909,0.3605550333688114,0.2836429449974803,0.389462933737801,-7.560601670049923,0.5668828554923334,0.1619874593921059,0.163020228945277,0.2544283858355405,121-152,region_D
2497,8,49,308310,0.217726118815779,0.428827605554389,0.6192329290957076,-2.4789228922416173,0.5875113136722796,0.2645897236931461,0.1660512109102734,0.1891499223684543,121-152,region_E
2498,10,34,232693,0.4646165880947458,0.7812635064850271,0.584773791830519,-9.952407527203892,0.7300673115328782,0.1940730203400439,0.2458559279525515,0.1527348813911506,153-176,region_E
2499,10,39,225414,0.1265847299597126,0.587035069915691,0.4732662518068621,-6.446036315043111,0.8111647184555622,0.4457385839912662,0.159451867719346,0.1977331961333295,121-152,region_E
2500,10,37,190802,0.16611197667626,0.6942272306788106,0.5458467278806217,-3.416553988467814,0.971489006945203,0.2072153319967313,0.2783166999512323,0.1768787430161563,77-96,region_I
2501,10,12,376562,0.8559151605164883,0.1610803362002126,0.3176233603792318,-7.165434460776099,0.4124673773094361,0.2075488073251669,0.133020701964682,0.1120396997704573,121-152,region_P
2502,10,31,334785,0.0948255600147889,0.220794579839252,0.5541874396526015,-4.120218302192679,0.7838331214118016,0.1792927156168057,0.1748742343767886,0.8522528778085618,121-152,region_R
2503,10,51,236600,0.1481434270116431,0.2128632904435847,0.3147403800237598,-4.573623023884977,0.8973146640797863,0.1962547194178092,0.2605527209393658,0.2137583251942605,153-176,region_E
2504,8,30,240533,0.3467071880960453,0.1085073723501184,0.4366683619805135,-9.794229329982052,0.3535496552062561,0.2595046725124024,0.0723505560162721,0.1214421670080717,51-56,region_E
2505,8,78,125399,0.7770770465800177,0.057252159244634,0.2044089819026213,-31.81859480265248,0.0989149531083538,0.1833830322898169,0.1530708320266471,0.8893140445842287,77-96,region_P
2506,3,39,223660,0.2825661552601887,0.7690645746605886,0.508962182223499,-7.59495796060982,0.7742930535128346,0.1882837387863863,0.4864737231595495,0.1523657677469737,121-152,region_L
2507,2,62,254908,0.2297036196317318,0.8698170060596776,0.690205187741496,-7.273250334843028,0.6616646196359666,0.1700567268667072,0.377923234649658,0.2198349522215793,64-76,region_O
2508,2,48,287891,0.8398010767739411,0.0845188850279185,0.2932960220853825,-21.21375251885701,0.1544108999670359,0.6701752956383695,0.1897444943216616,0.181841565687214,121-152,region_H
2509,8,52,204307,0.2377334252659159,0.8832985529486687,0.6287730840784692,-8.871217349708326,0.7263509737104668,0.211195250499778,0.2143901578291026,0.1593286420206338,97-120,region_E
2510,10,12,175867,0.096331704131939,0.1778581645702485,0.2248092351871883,-5.346254539558439,0.889299489921006,0.0967217065986759,0.2639218555089396,0.9114250353562466,121-152,region_H
2511,1,57,169998,0.3388113642656769,0.8227700881241784,0.4808435530427156,-7.970965273362637,0.8109668783287437,0.133662929688392,0.1350498535874738,0.2089694705664956,153-176,region_B
2512,10,50,223174,0.2062697113213673,0.3317638071390703,0.0803889663568828,-3.99168731294686,0.815650638703906,0.1845169878996284,0.1450774068243471,0.5783509892591346,153-176,region_D
2513,8,40,152866,0.5200980584323879,0.5722735019280727,0.5264003708584741,-4.48060426117382,0.6767183784069045,0.2645017078782857,0.2237277309734162,0.1247750448209313,77-96,region_E
2514,5,41,153618,0.3512481229763026,0.8301000274864656,0.7605682418578522,-3.6513019604239583,0.9015119567597588,0.1611657595799204,0.1497492816627967,0.1396369497019779,97-120,region_I
2515,10,43,284801,0.5901312735167265,0.4154585320070767,0.3144306668811906,-12.4535152505416,0.4381353433233241,0.3450759411432626,0.1323272010249231,0.2500545602959451,121-152,region_B
